Time [s],Channel 0,Channel 1,Channel 2
2.783713812,0,0,0
2.783715250,1,0,0
2.783716625,0,0,0
2.783718063,1,0,0
2.783719437,0,0,0
2.783720875,1,0,0
2.783722250,0,0,0
2.783723688,1,0,0
2.783725062,0,0,0
2.783726500,1,0,0
2.783727875,0,0,0
2.783750500,1,0,0
2.783751875,0,0,0
2.783752125,0,1,0
2.783752500,0,0,0
2.783753313,1,0,0
2.783755000,1,1,0
2.783815188,1,0,0
2.783816438,0,0,0
2.783817875,1,0,0
2.783819250,0,0,0
2.783820062,0,1,0
2.783820688,1,1,0
2.783822063,0,1,0
2.783823500,1,1,0
2.783824875,0,1,0
2.783826250,1,1,0
2.783827625,0,1,0
2.783829063,1,1,0
2.783830437,0,1,0
2.783831063,0,0,0
2.783831875,1,0,0
2.783833250,0,0,0
2.783834688,1,0,0
2.783836062,0,0,0
2.783837500,1,0,0
2.783838875,0,0,0
2.783840313,1,0,0
2.783841625,0,1,0
2.783841687,0,0,0
2.783841938,0,1,0
2.783842250,0,0,0
2.783843062,1,0,0
2.783844437,0,0,0
2.783845875,1,0,0
2.783847250,0,0,0
2.783848687,1,0,0
2.783850062,0,0,0
2.783851500,1,0,0
2.783852813,0,1,0
2.783852875,0,0,0
2.783854250,1,0,0
2.783855625,0,0,0
2.783857063,1,0,0
2.783858438,0,0,0
2.783859875,1,0,0
2.783861250,0,0,0
2.783862688,1,0,0
2.783864063,0,0,0
2.783865500,1,0,0
2.783866812,0,1,0
2.783866875,0,0,0
2.783867125,0,1,0
2.783868250,1,1,0
2.783869625,0,1,0
2.783870250,0,0,0
2.783871062,1,0,0
2.783872437,0,0,0
2.783873875,1,0,0
2.783875250,0,0,0
2.783876687,1,0,0
2.783878062,0,0,0
2.783878812,0,1,0
2.783879438,1,1,0
2.783880813,0,1,0
2.783882250,1,1,0
2.783883625,0,1,0
2.783884250,0,0,0
2.783885063,1,0,0
2.783886438,0,0,0
2.783887250,0,1,0
2.783887875,1,1,0
2.783889250,0,1,0
2.783889312,0,0,0
2.783890688,1,0,0
2.783892000,0,1,0
2.783892063,0,0,0
2.783892312,0,1,0
2.783892625,0,0,0
2.783893438,1,0,0
2.783894812,0,0,0
2.783896250,1,0,0
2.783897625,0,0,0
2.783899063,1,0,0
2.783900437,0,0,0
2.783901250,0,1,0
2.783901875,1,1,0
2.783903187,0,1,0
2.783903813,0,0,0
2.783904625,1,0,0
2.783906000,0,0,0
2.783906813,0,1,0
2.783907500,1,1,0
2.783908812,0,1,0
2.783909438,0,0,0
2.783910250,1,0,0
2.783911625,0,0,0
2.783913062,1,0,0
2.783914438,0,0,0
2.783937063,1,0,0
2.783938437,0,0,0
2.783938750,0,1,0
2.783939063,0,0,0
2.783939875,1,0,0
2.783941562,1,1,0
2.784005375,1,0,0
2.784006687,0,0,0
2.784008062,1,0,0
2.784009437,0,0,0
2.784010250,0,1,0
2.784010875,1,1,0
2.784012250,0,1,0
2.784013687,1,1,0
2.784015062,0,1,0
2.784016500,1,1,0
2.784017875,0,1,0
2.784019250,1,1,0
2.784020625,0,1,0
2.784021250,0,0,0
2.784022063,1,0,0
2.784023438,0,0,0
2.784024875,1,0,0
2.784026250,0,0,0
2.784027688,1,0,0
2.784029063,0,0,0
2.784030500,1,0,0
2.784031875,0,0,0
2.784032125,0,1,0
2.784032500,0,0,0
2.784033250,1,0,0
2.784034625,0,0,0
2.784036062,1,0,0
2.784037437,0,0,0
2.784038875,1,0,0
2.784040250,0,0,0
2.784041687,1,0,0
2.784043062,0,0,0
2.784044437,1,0,0
2.784045875,0,0,0
2.784047250,1,0,0
2.784048625,0,0,0
2.784050062,1,0,0
2.784051438,0,0,0
2.784052875,1,0,0
2.784054250,0,0,0
2.784055687,1,0,0
2.784057063,0,0,0
2.784057312,0,1,0
2.784058500,1,1,0
2.784059875,0,1,0
2.784060500,0,0,0
2.784061250,1,0,0
2.784062625,0,0,0
2.784063437,0,1,0
2.784064063,1,1,0
2.784065437,0,1,0
2.784066062,0,0,0
2.784066875,1,0,0
2.784068250,0,0,0
2.784069688,1,0,0
2.784071062,0,0,0
2.784072437,1,0,0
2.784073812,0,0,0
2.784075250,1,0,0
2.784076625,0,0,0
2.784078062,1,0,0
2.784079437,0,0,0
2.784102750,1,0,0
2.784104125,0,0,0
2.784104437,0,1,0
2.784104750,0,0,0
2.784105563,1,0,0
2.784107250,1,1,0
2.784172125,1,0,0
2.784173375,0,0,0
2.784174812,1,0,0
2.784176187,0,0,0
2.784177000,0,1,0
2.784177625,1,1,0
2.784179000,0,1,0
2.784180375,1,1,0
2.784181750,0,1,0
2.784183188,1,1,0
2.784184563,0,1,0
2.784186000,1,1,0
2.784187375,0,1,0
2.784188000,0,0,0
2.784188813,1,0,0
2.784190188,0,0,0
2.784191625,1,0,0
2.784193000,0,0,0
2.784194438,1,0,0
2.784195750,0,1,0
2.784195813,0,0,0
2.784197187,1,0,0
2.784198562,0,0,0
2.784198875,0,1,0
2.784199188,0,0,0
2.784200000,1,0,0
2.784201438,0,0,0
2.784202812,1,0,0
2.784204187,0,1,0
2.784204250,0,0,0
2.784205625,1,0,0
2.784207000,0,0,0
2.784208437,1,0,0
2.784209812,0,0,0
2.784211250,1,0,0
2.784212625,0,0,0
2.784214062,1,0,0
2.784215437,0,0,0
2.784216875,1,0,0
2.784218188,0,1,0
2.784218250,0,0,0
2.784219625,1,0,0
2.784221000,0,0,0
2.784222437,1,0,0
2.784223813,0,0,0
2.784224125,0,1,0
2.784225250,1,1,0
2.784226625,0,1,0
2.784228062,1,1,0
2.784229438,0,1,0
2.784230062,0,0,0
2.784230813,1,0,0
2.784232187,0,1,0
2.784232250,0,0,0
2.784233625,1,0,0
2.784235000,0,0,0
2.784236438,1,0,0
2.784237812,0,0,0
2.784239250,1,0,0
2.784240625,0,0,0
2.784242063,1,0,0
2.784243437,0,0,0
2.784244875,1,0,0
2.784246250,0,0,0
2.784268875,1,0,0
2.784270250,0,0,0
2.784270563,0,1,0
2.784270875,0,0,0
2.784271687,1,0,0
2.784273375,1,1,0
2.784353938,1,0,0
2.784355188,0,0,0
2.784356625,1,0,0
2.784358000,0,0,0
2.784358812,0,1,0
2.784359438,1,1,0
2.784360813,0,1,0
2.784362188,1,1,0
2.784363562,0,1,0
2.784365000,1,1,0
2.784366375,0,1,0
2.784367813,1,1,0
2.784369187,0,1,0
2.784369813,0,0,0
2.784370625,1,0,0
2.784372000,0,0,0
2.784373438,1,0,0
2.784374812,0,0,0
2.784376187,1,0,0
2.784377563,0,0,0
2.784379000,1,0,0
2.784380375,0,0,0
2.784380688,0,1,0
2.784381000,0,0,0
2.784381812,1,0,0
2.784383188,0,0,0
2.784384625,1,0,0
2.784386000,0,0,0
2.784387437,1,0,0
2.784388813,0,0,0
2.784390188,1,0,0
2.784391563,0,0,0
2.784393000,1,0,0
2.784394375,0,0,0
2.784395813,1,0,0
2.784397188,0,0,0
2.784398625,1,0,0
2.784400000,0,0,0
2.784401438,1,0,0
2.784402813,0,0,0
2.784404187,1,0,0
2.784405562,0,0,0
2.784405875,0,1,0
2.784406938,1,1,0
2.784407063,0,1,0
2.784407125,1,1,0
2.784408438,0,1,0
2.784409062,0,0,0
2.784409875,1,0,0
2.784411250,0,0,0
2.784412062,0,1,0
2.784412688,1,1,0
2.784414062,0,1,0
2.784414687,0,0,0
2.784415500,1,0,0
2.784416875,0,0,0
2.784417625,0,1,0
2.784418250,1,1,0
